actor,predicted_rating
Tom Drake,0.05660317887129246
Betty Woodman,0.05649460563351395
Kiur Aarma,0.05649160232842173
Furkat Fayziyev,0.05648802952448512
Ashley Bell,0.05641974773931533
Vladimir Yushchenko,0.05639139798355066
Luke Bailey,0.05637960284510945
Columba Domínguez,0.05636648116814259
Taras Kostanchuk,0.05635790878916609
Chungliang Al Huang,0.056306815760969305
Michelle Trachtenberg,0.05625186740224884
Eriko Hatsune,0.05616846493419761
Laura Birn,0.056121931201781695
Daniel O&apos;Reilly,0.05610508869459435
Michael Kenneth Fahr,0.05608589724829506
Hunter S. Thompson,0.05606386643323969
Anthony Reed,0.05606233526037897
Joseph E. Murray,0.055968119755758154
Megan Drust,0.05594585177221597
Elke Sommer,0.05592056214096545
Thanasis Vengos,0.05583577288334396
Don Adams,0.055830363616933824
Ed Brady,0.05581531751834613
Paula Garcés,0.0557759797191376
Eden Clarke,0.055748696143063235
Ari Irham,0.05574455697306872
Jon Finch,0.055734445326916605
Won Bin,0.055702656524707087
Bob Cowan,0.055687899836330663
Alden Adair,0.05560173866506528
Perri Cummings,0.055591676384653524
Kaiwi Lyman,0.05552878190207381
Dora Madison,0.05552270610526572
Heidi Andersson,0.05545260918148587
Valeriy Solovyov,0.0554059360962153
Alessandra Mastronardi,0.05540134459907938
Erica Boozer,0.05539420379948217
Elisabet Carlsson,0.055390754062487405
Julia Jolley,0.05533786760712123
Kai Bird,0.05531524831878502
Nien-Jen Wu,0.055271885951006294
Parts His Hair,0.05526414019165943
Martha Canga Antonio,0.05526245412855646
Julie Le Breton,0.05520017508233647
Kevin Bachelder,0.05519695286917132
Megumi Ozawa,0.05517464122925608
David Gallagher,0.0551712485398273
Betsy Russell,0.05514166527597566
Ezzatolah Entezami,0.05513729506104092
Harry Simpson,0.055082152202354524
Sunny Suwanmethanont,0.05485402233486463
Parinaz Izadyar,0.05484946451522856
Adrienne Larussa,0.05481158453809462
John McIntire,0.05479414699522785
Anatoliy Solonitsyn,0.05477310985291614
Mili Avital,0.054733790113514064
Theodore Westman Jr.,0.054681617817569445
Filippo Timi,0.054650656905816185
Sarah Ridgeway,0.05463691347010665
Paul Bowles,0.05452713569789355
Will Swenson,0.05452181428269794
Billy Murray,0.05451787704487044
Yuzuki Akiyama,0.054473826848181896
Shawn Roe,0.05445802800192601
Rachel Ward,0.054436468384296645
Heath Lamberts,0.05439987244927817
Luchino Visconti,0.05438692562211362
Tuva Jagell,0.05438185057267343
Galadriel Stineman,0.05437113052142329
Linda Gary,0.05435383191014359
Jamila Gray,0.05429806437900888
Yuliya Aleksandrova,0.05428446513049736
Yumiri Hanamori,0.05427825809154207
Ryu Seung-ryong,0.05422432038917843
Vera Ralston,0.054178435977796306
Kurtis Blow,0.05415471228447019
Kane Richmond,0.05410636313772883
Leonard Nimoy,0.0540538626024256
Ava Cooper,0.05404573078328367
Brian Kelly,0.05403826412377334
Greg Ayres,0.05403259554224604
Adivi Sesh,0.05402346493728058
Emma Dumont,0.05395462401423917
Maria Jacobini,0.05393139226240509
Miguel Ligero,0.053886769649595365
Pauline Lafont,0.053848359832506465
Allen &apos;Farina&apos; Hoskins,0.053831482930877146
Ahn Jae-mo,0.05378834616619932
Ilya Naumov,0.053782214905324616
Tressa DiFiglia,0.05376979908809229
Trude Hesterberg,0.05371659129733115
Lorraine Stanley,0.05370355029475607
Ji Sung,0.05364284530730633
Ainhoa Aldanondo,0.05363223027731038
Tziporah Malkah,0.05361369181216996
Eleanore Pienta,0.05353485113704177
Goffredo Unger,0.053531923858137986
Carola Cudemo,0.05352165090055381
Ananda Everingham,0.053514480276068144
Ingetraud Hinze,0.053505057155249
Judi Meredith,0.05349006579168975
Christian Figueiredo,0.053451014216802435
Brad Weyiouanna,0.05343940209540728
Jing-Hua Tseng,0.05341469327043602
Natalya Guseva,0.053412380191476275
Claire Lautier,0.05339600299923244
Jacqueline Apitananon,0.0533933553328681
Tobie Nathan,0.05338370343172898
Chengren Tian,0.05328567154647474
Xiaohu Tong,0.05326987997674052
Álex Angulo,0.05324789796523912
Jeff Allen,0.05323311875872251
Asher Miles Fallica,0.05317888740908128
Sanjeev Bhaskar,0.05309153540048433
Jake Torem,0.053043249816397964
BTS,0.053038890745777736
Nina Axelrod,0.05300996394862155
Diana Del Bufalo,0.052995624958304066
Sigrid Johnson,0.052970992058568235
Mariana Mihut,0.05296009215233246
Biao Chen,0.05294730134243299
Bruno Ganz,0.05294068451531109
Zbigniew Zapasiewicz,0.052939288259064084
Mohamed Majd,0.052853428612143614
Albert Baró,0.05285148247151108
Jan Hooks,0.05282957495972643
Al Troupe,0.05281182421581748
Rosemarie Castoro,0.05280890520678629
Krystyna Janda,0.05279424256464392
Veronica Ferres,0.05275965163923972
Alex Gibney,0.05274704126772032
Ken Duken,0.05262415763420303
Dax Miller,0.05260446336680394
Jeff Greenman,0.05258857618153361
Martin Wallström,0.05252166354236215
Erna Schürer,0.05251765142171729
Markus Habakukk,0.0524979443472029
Olga Lapshina,0.052473833991172815
Afton Williamson,0.05231279545863748
Kent Cheng,0.052249794699353765
Norm Niver,0.05220297523077305
Jüri Järvet,0.05211020658615886
Teresa Palmer,0.052055130492445964
Ruito Aoyagi,0.05204456891979688
Amir Jafari,0.05198825807849447
Donny Osmond,0.05195360513065487
Tugba Sunguroglu,0.0519058176450597
Woody Allen,0.05184629873030024
Nicholas Saputra,0.051812899690685754
Tim Collins,0.051786569674842006
Lesley-Ann Brandt,0.051776715979818234
Marian Arahuetes,0.051750432366635256
Lucas Grabeel,0.05173352805751879
George Buza,0.05173090238611009
Joanna Miles,0.05172750775693825
Don Cheadle,0.051699557542243174
Allen Cutler,0.05168822051969676
Jon Favreau,0.051601177558208144
Kate Vernon,0.05156345223407289
Sandra Bullock,0.051560192370696846
Hans Dagelet,0.051548782253749224
Sarah Miles,0.05145789886889837
Lebleba,0.05134391525889729
Stafford Morgan,0.05134074111654417
Anty de la Vega,0.05132947146711326
Tony Forsyth,0.051308522412527285
Helen Adam,0.05130825163300985
Camilla Belle,0.051304425549743765
D&apos;Urville Martin,0.05126800445151701
Hema Malini,0.05125491359962118
Mahmoud Behraznia,0.051251056639715714
Edward Arnold,0.0512191615818096
Joshua Powell,0.05118139484835074
Hsiu-yi Fang,0.051172996331995436
Lynne Perrie,0.05114298265800834
Robert Coogan,0.05112179321759336
Inelia Benz,0.051107275980550176
Fabio Cypriano,0.05109278924715958
Lena Nyman,0.0510334070184577
Mushon Alboher,0.051031071800291324
Marina Golub,0.050998212266199536
Angelica Boccella,0.05089665969104509
Chechu Salgado,0.050883146933933546
Rosemary,0.050858267416376994
Sahan Gökbakar,0.05082508246772841
Aparna Sen,0.05082241987315436
Leni Riefenstahl,0.05081769027524907
Holly Hunter,0.05076532836728932
Rose Riley,0.05073615592185909
Jack Fisher,0.050701158696589026
Emma Cleasby,0.05067010495264959
Guillaume Gallienne,0.05057389815588837
Janet Khiew,0.05051744149479808
Anna Cropper,0.05048906376946639
Luca Bianchi,0.05042572229909662
Avi Arad,0.05037619645680961
Aaron Sorkin,0.050371862533756
Pascale de Boysson,0.050351001985263225
Satomi Hanamura,0.05033034566477308
Ken Kesey,0.050288657035852335
Françoise Fabian,0.05026511763002128
Valentina Kosobutskaya,0.05020239156952799
Helena Zengel,0.050171799243278616
Erich von Stroheim,0.05016256514184461
Bernd Arnold,0.05015515272452116
Amiah Miller,0.05010572935139336
Rita Moreno,0.050103694123488814
Venantino Venantini,0.050102756064931385
Patient Seventeen,0.05007826101637323
Inês Sá Frias,0.05004735272849715
Julian Rose,0.05004450886807514
Blue Cheng-Lung Lan,0.049988577920199555
Daniel MacIvor,0.04998213618841958
Ittsei Nakagawa,0.04997829172933872
Tomoaki Maeno,0.049892828202480595
Robin King,0.04988719376052642
Adonis Sklavenas,0.049855080856738565
Alexandre Jollien,0.049852419428634255
Griffith Jones,0.04983075359606834
Siu-Ming Tsui,0.04978556514215727
Oleg Savkin,0.049719518501147385
José Isbert,0.04964707033594037
Michael Oliver,0.04960806532996695
Tina Louise,0.049602263321144376
Jo Anna Holt Mishler,0.04959343118066746
Mimi Lazo,0.04957948875533389
Dibyendu Bhattacharya,0.04957761116148564
Anthony Michael Hall,0.04956337454650202
Dale Pavinski,0.04936244610254608
Franck Dubosc,0.04934893412615281
Ryan McDonell,0.049348700046211766
Raffaele Sollecito,0.04932561554043667
Andrea Occhipinti,0.0493228847465666
Go Won-Hee,0.049276369105955876
Gürsoy Gemec,0.04925483657932435
Laird Hamilton,0.04925407280280568
Adrian Grenier,0.04924441660820564
Stefan Banica Jr.,0.0492216854493762
Charles Bonet,0.04921858557458991
Xavier Martin,0.0492019949396282
Fernando Corral,0.049192868123965935
Mike Foreman,0.04918613208477218
Gro Swantje Kohlhof,0.04918554926653787
Stephanie De La Garza,0.04915583369124976
Henry B. Longhurst,0.049090545631272846
Taylor Nicole Adams,0.04907540771161211
Cheney Chen,0.04905942077444016
Lars Eidinger,0.04905255546439888
Christopher Jones,0.04902321496882269
Richard Harrison,0.04902281476896911
Nandish Singh Sandhu,0.04900739318055338
Luo Lei,0.048990674435514456
Jack Griffin Mazeika,0.048971042974009255
Niek Roozen,0.04892634190456223
Matthew Kennedy,0.04891333129277701
Hart Perry,0.048906392321704746
Jacob Vargas,0.04886043418820418
Chiranjeevi,0.0488396517442968
Roy Kinnear,0.04882812578654917
Jamie Collins,0.04876880265085416
Anthony Edwards,0.04868260400799069
Dean Daley-Jones,0.04861051752588908
Malin Buska,0.04859669184190518
Helena von Have,0.04858522167680457
Pavel Barshak,0.04857031428595814
Barkhad Abdirahman,0.04854281574716414
Jeff Austin,0.048524090601381124
Antônio Souza Aguiar,0.048511170543187036
Antonio Gismondo,0.04850967539369869
Evgeniy Sidikhin,0.04843584445462227
Miranda Otto,0.04843274547019005
Richard Boone,0.048427823496573125
Barbara Frankel,0.04842630747654997
Michael Carroll,0.04839045147187804
Brian Dewhurst,0.04835075401684357
Joshua Keller Katz,0.0482640987977102
Maïwenn,0.048240793294054264
Haibo Gao,0.048138837299534845
William Fichtner,0.04808543233303885
Megumi Hayashibara,0.04803915012022611
Yury Belyayev,0.048038150239286675
Enrico Banducci,0.04800542188511546
Mads Reuther,0.04800251278119458
Luís Miguel Cintra,0.04798591825180051
Yilmaz Zafer,0.04791546243618644
Jirô Tamiya,0.04789676115120392
Yi Lu,0.04787672525315321
Sam Derakhshani,0.047875068671057716
Hilton McRae,0.04787111721652516
Benjamin King,0.04786648292444678
Jamie Bell,0.04785050335350357
Mallory Everton,0.0478316688880447
Tracey Needham,0.04782541511014555
Mark Gonzales,0.04782402809541249
Adam Beach,0.04777697010050562
Jany Holt,0.04776495464399369
Paloma Guzmán,0.04775414223495808
Jessica Tharaud,0.04765701369363472
Kacey Mottet Klein,0.04761037287631696
Shweta Menon,0.0476060185403345
Boris Livanov,0.047560524868700375
Salma Al-Masri,0.04753077327825232
José Sacristán,0.047470653973683614
Salvador Wood,0.047438991612414945
Bárbara Goenaga,0.04727212608219269
Alan Austin,0.04724529689960787
Richie Hawtin,0.04719182350365833
Greta Zuccheri Montanari,0.04714538408199223
Charly Hübner,0.04707686970266563
Jenny Marx,0.04706302521542199
Tomoko Nakajima,0.04704483064862014
Jorge Jellinek,0.04703862950974329
Peter Looney,0.04702908092767419
Maria Yi,0.046936130464047966
Dominic West,0.04691342104383147
Vera Day,0.04688745637670697
Magdalena Boczarska,0.04682981957667102
Cassie Jaye,0.04679295692150254
Jason Butler Harner,0.04674506148018069
Ada Condeescu,0.04667467740222519
Ann Miller,0.046559593771004125
Hinako Saeki,0.04655042204859892
Mirlan Cinkozoev,0.04652404957464022
Shivani Raghuvanshi,0.04649868703875352
Brianna Barnes,0.046479704138618606
Leon Schuster,0.04646381482549814
J.T. Walsh,0.04643434605066654
Rachel Amanda,0.04642641252035108
Elena Martín,0.04642415534341149
Monique Rockman,0.04641709842227564
Ben Martin,0.046399869286349836
Marlene Burow,0.04639277864751325
Michael Gill,0.04634411136614835
Rokkô Toura,0.04630805844904133
Cindy Williams,0.04628844455147748
Bruce Franklin,0.0462322038136249
Geppi Cucciari,0.04622108347391952
Junko Asano,0.04618124371102397
Helmut Berger,0.046152068599951086
Teo Rapp-Olsson,0.04608772125052534
Harry James,0.046071682707268524
Benno Fürmann,0.04605293315349776
Otto Grünmandl,0.04601424928141268
Anna Kendrick,0.04598961402620824
Michèle Mercier,0.04598581828332419
Gail O&apos;Grady,0.04598219230511975
Brandy Snow,0.04591755438638588
Denard Span,0.04590693141892597
Ciarán Hinds,0.04587822164648867
Starr Andreeff,0.04587540681603944
Georg Hauke,0.04586261232609598
Grace Simon,0.04584532810429319
Lisa Arcaro,0.04582775096472618
Kinako Kobayashi,0.04580771899726217
Lee Dong-wook,0.045744846131288895
Carroll O&apos;Connor,0.04572133219195712
Bobby Deol,0.0457189793161068
Aleksandr Vysokovskiy,0.045681378011608764
Benjamin Bollen,0.045645760038152204
Ineko Arima,0.04563025106002319
Mark Rendall,0.04559779773776329
Susie Porter,0.04558156408849691
Thomas Torrey,0.04555724128574946
Jörg Witte,0.04553997316343119
Krzysztof Soszynski,0.045509598683045
Chip Holderman,0.04547097969976972
Anja Savcic,0.045466011783647765
Ping Chen,0.045456206014832704
Béatrice Romand,0.04542234319664221
Elaine Jin,0.04538015749616293
Phillip Rhys Chaudhary,0.04537966933968897
Murray Bartlett,0.04533516243572935
Heidi Johanningmeier,0.045328277698609296
Martin Clausen,0.04528549977896577
Richard Coyle,0.045283271681354806
C. Aubrey Smith,0.045210545049453744
Bernard Alvarez,0.04520068502133745
Woody Jeffreys,0.04519938098384922
Joana John,0.04515097918119493
John Ratzenberger,0.04504881300567902
Athena Reich,0.04503879238590345
Rarriwuy Hick,0.0450111657281512
Mariha Åberg,0.044900434436071744
Tsahi Halevi,0.04488243123378583
Anthony McPartlin,0.0448801809057561
Mitt Romney,0.044781058957047065
Jonathan Alter,0.044746848845884084
Autumn Withers,0.04469216339581032
Zhiwen Wang,0.04468357006645912
Patrick Moore,0.044669166846533735
Bernadette Lafont,0.04466494372510017
Stanislav Zhitaryov,0.044624748218188695
Harry Myers,0.04460675095400233
Najib Oudghiri,0.04458267920334713
Bob Holt,0.044531169065141055
Jerry Fujio,0.04450414825702778
Shûichi Ikeda,0.044501031379431503
Jaimyse Haft,0.044426632409133686
Fernando Conde,0.044413874360332124
Erin Blackwell,0.04438245983327865
Dennis Lipscomb,0.044360262231470805
Tom Gulager,0.04435876085405448
Lyusena Ovchinnikova,0.04435818050545259
Maggie Blazunas,0.044349178033767055
Roy Chiao,0.044301748777410714
Ato Mukhamedzhanov,0.04424410405801702
Alice Houri,0.04423853381464093
Sally Drake,0.044219156024755464
Penelope Wilton,0.044209323182234986
Wei Gao,0.04420858626497056
Erik Kammerland,0.04417144870231793
Aleksei Fomkin,0.04415128688261323
Greg Wise,0.044121511243279884
Emma Albright,0.044115595680827416
Emelie Sundelin,0.04406518317860874
Bob Gunton,0.04405390192943552
Benny Safdie,0.0440299579798265
Karin Kardian,0.04401945948179514
Tovino Thomas,0.0439660980794394
Anitta,0.04393356908391964
Richard Newman,0.04390887391483684
Stefanie Arianne,0.04386826318106585
Arron Villaflor,0.04386115527656984
Skyler Maxon,0.04379221670829221
Anna Ferrara,0.043787876145150645
Noriaki Sugiyama,0.04372557799546812
Duncan McLeod,0.04367165963341593
Anasuya Bharadwaj,0.04362898080921412
Naim Thomas,0.04361632478569964
Donald Sinden,0.04359839092464046
Gunnel Fred,0.04351265607826807
Larry Cohen,0.043506310057983194
Hayley Sales,0.04350489269495991
Gonzalo Delgado,0.043420970002529445
Whit Kunschik,0.043416604361195876
Marc Marut,0.043392365728825044
Elsa Martinelli,0.043333013282483596
Lúcio Costa,0.04330582568760399
Kevin Anderson,0.04329414809869925
Arieh Worthalter,0.04325873580721116
Mike Birbiglia,0.04323750035990958
Oscar Redding,0.04318570702613759
Suhell Nafar,0.043167520297724256
Tim Chiou,0.04315556571235204
Aya Sugimoto,0.04315290735799758
Mia Aegerter,0.043146433467174485
Geneviève Page,0.04313781328815872
Eric Idle,0.04312317832193169
Wendy Boast,0.04309558988634219
Rocky S. Tuan,0.04307834823461161
H.R. Haldeman,0.04300544037501626
Gordon Oas-Heim,0.043000519556829535
Clarence Thomas,0.042986478422211136
Sarah Dorothy Little,0.042974856878440645
Gabriel Bateman,0.04296283074693184
Vanna Rosenberg,0.04295026326110939
Shôhei Imamura,0.042936588909935555
Sian Brooke,0.04290998976386829
Joan Barclay,0.04288255111805867
Declan Donnelly,0.04287412266511441
Brendan Patricks,0.04282513447690511
Lloyd Owen,0.04272464668673523
Carmen Molina,0.042717422916337996
Derek Theler,0.04270723158117104
Clint Beaver,0.04263002369261162
Sarah Ingerson,0.04259337135563691
Andrey Nazimov,0.0425734434380014
Cláudia Carvalho,0.04253642966384022
Kaoru Yachigusa,0.0424737236708203
Anna Maria Sandri,0.04244726786980144
Norman Casserly,0.04242797779116065
Erkan Yücel,0.04236045308992345
Ayesha Jhulka,0.04230644857596882
Paulina Porizkova,0.04229123835785601
André Sjöberg,0.0422706511789316
Semyon Svashenko,0.042170641297464354
Michael Malota,0.042125695056853145
Annabel Riley,0.04211193944615881
Sarah Jeffery,0.04209168064040055
Arthur Young,0.042056455097051096
Mikhail Barskovich,0.04204361638834598
Katiuscia Canoro,0.04204329102295965
Scott Storm,0.04200897002580676
Stefanie von Poser,0.041992276492145944
Ronee Blakley,0.04197988852421702
Matthew Marsden,0.04197797521701737
Shannon McLeod,0.04197535231770871
Türkan Soray,0.04192513568992228
Elia Kazan,0.04185488953682848
Lee Hee-joon,0.04181433458105089
Ingrid Burkhard,0.04180275980600558
Karolina Rosinska,0.041778839905242955
Juha-Sakari Hippi,0.04172476749220821
Sergey Garmash,0.04170310314897546
Amrish Puri,0.04167074303759476
Marquis Mookie Cook,0.04164329992759259
Huggy Leaver,0.0416234959814402
Cian O&apos;Dowd,0.04161780825225446
Seira Kitagawa,0.041589144226780936
François Weyergans,0.041576809660051645
Ángel Aranda,0.04155850955287102
Ashrita Shetty,0.04149489152156706
13th Floor Elevators,0.041472676878538964
Frédéric Diefenthal,0.041441231847399555
Adriane Gradziel,0.041436561320909025
Leslie Orr,0.04142963174978074
Nikolai Plotnikov,0.04141462361998935
Elizabeth Spriggs,0.041290786122440575
Angelo Ancheta,0.04128124948095187
Edwarda Gurrola,0.04123666983921243
Amy Kelly,0.041232895465476996
Spencer Breslin,0.04118054387440526
Ayane Sakura,0.04116935224279693
Dev Anand,0.04116035457008907
Mirai Moriyama,0.04110428300471689
Michael J. Prosser,0.041100927614500425
Charles Ruggles,0.041011301415924135
Kamran Usluer,0.041006614037136443
Ryuta Ito,0.040981880374229146
Richard Ruccolo,0.04091326701606129
Luigi Pistilli,0.040902699604448374
Georgia Waters,0.04089060575156207
Ilona Massey,0.040877259566788594
Anna Adair,0.040855138160452276
Darya Korepanova,0.04082533927415318
Terry Gilliam,0.040741894618123616
Anna Polony,0.04073416024997852
Chih-Ping Chiang,0.04071785663670505
Julianna Robinson,0.040708745568889614
Justin Mader,0.04067183174280004
Angelica Briones,0.040631080658244445
Peter Kelly,0.04061998519737461
Frida Beckman,0.04061339248056173
Jonathan M. Woodward,0.040563968981244564
Karoliina Blackburn,0.04055881095636471
Mehran Modiri,0.040532088597564964
David Morse,0.040513362326448914
Jaroslav Marvan,0.040436192259228086
Jorge Martínez de Hoyos,0.04041826611567974
Stephanie Romanov,0.040409657021466185
Andrea López,0.0403897842467765
Jeffrey Lee Hollis,0.04030730405878353
Jim Iaquinta,0.04029824463261181
Alice Cooper,0.04029380509147833
Guy Clark,0.04024556009184914
Rockliffe Fellowes,0.04021745151923024
Linnea Leino,0.040175086632116004
Georgiy Kishko,0.040169069354842116
Patrick Warburton,0.040137664942575195
Sif Arnarsdóttir,0.040134108358453664
Felonious Munk,0.04004920787623367
Stephen Colbert,0.04004512769788215
Morgan Brittany,0.039876774078287554
Mike Kellin,0.03984080152340921
Shelley Long,0.03980247112977294
Erica Leerhsen,0.039761031647403446
Hisaya Morishige,0.039734130335325725
Eva Csapo,0.03973083204626782
De&apos;aundre Bonds,0.03969052208078926
Lorna Maitland,0.03964115356956706
Christian Calloway,0.03961703796800798
Aparna Gopinath,0.03956177083531046
Blanca Camacho,0.0395124220087444
Richard Moll,0.03949094176956393
George Dialegmenos,0.03945400401030871
Sandra Tordardottir,0.03944348223139153
Tatyana Samoylova,0.03941402191364853
Paul Sloan,0.03939068327869161
Ken Maynard,0.03937056174770284
Robert E. Miles,0.03933679699952022
Lincoln Kilpatrick,0.03931304506060456
Matt Stuertz,0.03931157487398848
Claude Akins,0.039290554896684614
Kate Bornstein,0.039212841578263526
João César Monteiro,0.03911018308589064
Gideon Emery,0.039009841703572516
Majeca Angelucci,0.03897886102293721
Dylan O&apos;Brien,0.038959355667270955
Earl L. Butz,0.03894275253061793
Frances McDormand,0.03893623464965297
Anastasiya Vertinskaya,0.0389252321584645
Liam McIntyre,0.03889199980253393
Nelson Eddy,0.03888082264907345
Chris Beetles,0.03887498791804708
Cheryl Miller,0.03881903706781343
Kunihiko Mitamura,0.03875475036023212
Candice Swanepoel,0.03869120620260439
Paula Carruega,0.03866106548916005
Herb Vigran,0.03864936826093619
Grande Otelo,0.038645800073387804
Aurora Ruffino,0.038576878444498995
Anne Bancroft,0.038572106118127766
Lalaine,0.038504693390215707
Kent Smith,0.03848319236382473
Bojan Navojec,0.038437548734936884
Asami,0.03842897292454922
Andile Tshoni,0.03842694994721946
Andrea Whitburn,0.038368846474684755
Marco Bullitta,0.03835059136097585
Lou Stassen,0.03833399010298719
Emrik Öhlander,0.038313801925423906
Scottie Thompson,0.03828442980699963
Sienna Miller,0.03826286271483677
Sherwood Schwartz,0.03818729837572392
Anne Beatts,0.03818534770533752
Pantea Panahiha,0.038171688337760835
Ginger Michels,0.03816406784606317
Simon Kindermans,0.038141442465249184
Takuya Kimura,0.03810422204457593
Pauline Starke,0.03804082209993649
Neta Garty,0.03803663701196474
Johnny Legend,0.03800371978804503
Kim Delaney,0.03799604217467078
Cristina Marsillach,0.03799213120772241
Sam Huntington,0.037961563218567175
Ryuji Ishiyama,0.037946570097420515
Ray Manzarek,0.037941813348829366
Cody Hackman,0.03793187128297402
Gina Gallego,0.03792335743494332
Norman Foster,0.03790067350040822
Tom Dewispelaere,0.037842349853425536
Aj Meadows,0.037740025696619516
Gaël Kamilindi,0.03767763626349268
Bai Ling,0.03764399835329733
Scott Speedman,0.03763766302810159
Darrel Guilbeau,0.03762044736807919
Yui Natsukawa,0.037538373685459994
Priya Raman,0.03750867890970806
Nicky Dewhurst,0.037499824245003456
Jane Wyman,0.03745433726859387
Laurent Lafitte,0.037440745620224404
Jennifer Rubin,0.03738307637396894
Rikako Aikawa,0.03731967836314202
Michael Devon,0.03729737543827709
Sean Young,0.037264906805986535
Anna Akana,0.03725522932498199
Corby Myers,0.03721638180310611
Lou Castel,0.03718366859542867
Deborah Fairfax,0.03717916399195668
Anshuman Jha,0.03717217502789758
Marshall Bell,0.03717023653135978
Veronica Carlson,0.037166482745371605
Dean Lennox Kelly,0.03716535372669853
Paris Hilton,0.03713514328694586
Lane Janger,0.03708484225257679
Shin Hyeon-jun,0.03707049763369623
Frédérique Feder,0.03697591383513108
Paolo Gozlino,0.03697467283916074
Konstantin Khabenskiy,0.03689791326390323
Savion Glover,0.036886255638032
Eebra Tooré,0.036849356108910845
Levin Liam,0.03682851610726902
Craig Conway,0.0368250618838837
Shawn Morris,0.036792486621213885
Saeko Shimazu,0.0366806048981469
Steve Morphew,0.03661645572529778
Nikki Hsieh,0.03657808261240111
Patrick G. Keenan,0.03653092139850419
Shirley Knight,0.03643594823255464
Kid Cudi,0.03643369443691975
Twinkle Khanna,0.03637229367087104
Felicity Devonshire,0.036364420677421655
Nick Yarris,0.03631108695377942
Viktor Pavlov,0.036243018090981426
Maurizio De Santis,0.03624176628157982
Tom Daly,0.03623919262911689
Jean Parker,0.03623286836909043
Bel Powley,0.03622529409647082
Jaqueline Webb,0.036212069568149506
Edie Adams,0.036140231412051846
Marguerite Allan,0.03611014689547579
John Logan Allen,0.03605435835775594
Mariam Njie,0.036029623818696295
Björn Hlynur Haraldsson,0.036011304690163684
Carina Lidbom,0.035992366985053974
Gilbert Esquivel,0.0359573570347155
Asami Seto,0.03592553388035812
Stanley Crouch,0.03590542687666884
Jackie Vernon,0.03587090357865969
Roger Hanin,0.035849159918828706
Miroslav Machácek,0.03584346320795271
Gracie Fields,0.03584171526360455
Sylvie Testud,0.035796766535637965
Grégoire Colin,0.03577158795947339
Christine Elise,0.03571926185321196
Mike Gassaway,0.03561685350881286
Phoenix Reich,0.03557638991903615
Asao Koike,0.03555984771694914
Anthony Newlands,0.03552748450798713
Dinesh D&apos;Souza,0.03551194895664707
Camila Cabello,0.03548845101406879
Shane Woodson,0.03547232022577478
Marshal Hilton,0.035435886423053134
Yôsuke Kubozuka,0.035412452815578255
Sophie Henderson,0.03538087357931976
Sigurmar Albertsson,0.035360557819607674
Kim Kopf,0.03526985946711804
Khir Rahman,0.03525472363131452
Chevy Chase,0.03512189262432043
Denis Ménochet,0.035088747380953335
Jules Brenner,0.035076106472469976
Jacob Daniels,0.035039263407137734
Jodelle Ferland,0.035028046493135255
Carl de Vogt,0.03491090536866635
Derick Fage,0.03479636610876266
Stephanie James,0.034727495437738044
PJ McCabe,0.03466671314627336
Sayaka Akimoto,0.03459533308838694
Karolyn Arnold,0.03458048261111108
David Paymer,0.034562594559284295
Nathan Lopes Cardozo,0.03454466277430015
Samara Lee,0.0345135237295216
Nate Rubin,0.03444698456421724
Hitham Omari,0.034342382995624
Antonio Iranzo,0.034317791685402436
Jim Dale,0.034309039820481
Hermann Göring,0.03428850253325909
Georges Adet,0.03426638716299704
Rudolf Klein-Rogge,0.03424438084253496
Elizabeth Duvall,0.03420195834695216
Anna Samson,0.03415309341388542
Jo Koy,0.034128698618099744
Ernst Günther,0.034120031659483276
Jen-Shuo Cheng,0.03408610990786105
Peter Strauss,0.03403144934131111
Janhvi Kapoor,0.03400645701087141
Shmuel Shiloh,0.03396642632992792
Rodrigo Azuela,0.033935216734182906
Michelle Lee,0.0339205050762611
Felicity Jones,0.03391036616294275
Ida Galli,0.03367621022092649
Jaime Camil,0.03364360719407285
Elizabeth Barstow,0.03360630645671087
Thanasis Tsaltabasis,0.033602566417129595
Jerry Garcia,0.0335629054408596
Halit Ergenç,0.033557352886124915
Anna Syomkina,0.03355055186499102
Bruce Boxleitner,0.033476292005776134
Manon Mathews,0.033408254183015254
Kenta Kiritani,0.033367658685594416
Mary Kate Wiles,0.03336423073093033
Grace Helbig,0.0333507381679404
Eva Rioselo,0.033335220000640556
Richard Jaeckel,0.033240711857691424
Janet Montgomery,0.03323936795640616
Frank Bachler,0.033132285165553374
Peter Benson,0.033018593091462906
Hazel Doupe,0.033015079491538986
Manjari Fadnnis,0.032969999121722965
Amanda De Cadenet,0.03291964063040886
Konstantin Raykin,0.03278373243278404
Michael Cerenzie,0.032779190225352424
Stan Shaw,0.03277093916207493
Gillian Anderson,0.032768669596143656
C. Thomas Howell,0.03275254950824848
Anna Lane Tatum,0.032752070785066555
Rita Hayworth,0.032742722637472736
Hamid Farrokhnezhad,0.03273284016760529
Senada Alimanovic,0.03272495758819286
Edward Boulden,0.03269824574375634
Tito Valverde,0.03269090617431834
Doug Bradley,0.03266640165259502
Paul Brittain,0.03255007781004071
Ronnet Jones,0.03250062046713257
Tristán Ulloa,0.03248032562332881
Hassan Pourshirazi,0.0324473904604642
Morgan Krantz,0.03243743330131566
Slavek Wronka,0.03243366787874
Deborah Mailman,0.03224626732883585
Stepánka Cervenková,0.0322443071256852
