movieId,title,genres,top_actors
193683,Alien Code (2017),Mystery|Sci-Fi|Thriller,
159341,Dreamplay (1994),(no genres listed),"['Fabio De Luigi', 'Valentina Lodovini', 'Diego Abatantuono']"
115724,Separation City (2009),Comedy|Drama|Romance,"['Lorelei Linklater', 'Sasha Frolova', 'Jasmine Cephas Jones']"
118766,I Am Santa Claus (2014),Comedy|Documentary|Drama,"['Astrid Bävertun', 'Emil T. Jonsson', 'Jonas Malmsjö']"
151333,Anita B. (2014),Drama,"['Napakpapha Nakprasitte', 'Paweena Chariffsakul', 'Paweena Charivsakul']"
131986,Getting It On (1983),Comedy,"['Mel Blanc', 'Bea Benaderet', 'Stan Freberg']"
58223,"Method, The (Método, El) (2005)",Drama,"['Sondra Locke', 'Robert Townsend', 'Christopher Hewett']"
291477,DIVE (2022),Drama,"['Miriam Shor', 'Sharon Houston', 'Adolph Dupree Brown']"
676,They Bite (1996),Comedy|Horror|Sci-Fi,
269338,Les Nazis et l'Argent : au cœur du IIIe Reich (2021),Documentary|War,"['Toshio Furukawa', 'Issei Futamata', 'Banjô Ginga']"
276555,Girl Camp 2004: Lesbian Fleshpots (2003),(no genres listed),"['Georgette Dante', 'Edward B. Moates', 'Donna Raye']"
42943,Revolution (1985),Adventure|Drama|War,"['Michael Shattner', 'Rebecca Kush', 'Andrew J. Langton']"
42197,Keeping Mum (2005),Comedy|Crime,"['Mabel Normand', 'Fred Mace', 'Ford Sterling']"
216715,Niagara - Miracles Myths and Magic (1986),Documentary,"['Kanako Higuchi', 'Miwako Fujitani', 'Shin&apos;ichi Tsutsumi']"
133891,J.A.C.E. (2011),Drama,"['Francis Frappat', 'Carlos Rodrigues', 'Paulo Pina']"
191205,Killer Construction: Norio Osada on Lady Snowblood (2016),Documentary,['Emile Ghessen']
144484,No. 2 (2006),Comedy|Drama,"['Adrien Brody', 'Maximillion Cooper', 'Rob Dyrdek']"
179355,Anneliese: The Exorcist Tapes (2011),Horror,"['Eva Dahlbeck', 'Gunnar Björnstrand', 'Bibi Andersson']"
177829,Ann Rule Presents: The Stranger Beside Me (2003),Crime|Drama|Thriller,
68865,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance,"['Susana Helmayr', 'Ursula Puerrer', 'A. Hans Scheirl']"
175787,Minions: Orientation Day (2010),Animation|Children|Comedy,"['Wes Miller', 'David Weldon', 'Mary Wascavage']"
138302,Some Say No (2011),Comedy,"['Giancarlo Esposito', 'David Lynch', 'Russell Simmons']"
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,"['Rachel Boston', 'Andrew W. Walker', 'Patricia Richardson']"
191777,Revenge: A Love Story (2010),Thriller,"['Victor Barbat', 'Yves Beigbeder', 'Axel Fischer']"
121171,Red Army (2014),Documentary,"['Lamorne Morris', 'Jackie Earle Haley', 'Haley Joel Osment']"
170121,The Scapegoat (1959),Crime|Drama|Thriller,"['Adolf Hitler', 'Joseph Goebbels', 'Joseph Stalin']"
149150,Halfweg (2014),Comedy|Drama,"['Stephan Luca', 'Axel Ranisch', 'Alice Dwyer']"
181101,1982 (2013),Drama,"['Aubrey Plaza', 'Theo Rossi', 'Bernardo Badillo']"
38198,Darwin's Nightmare (2004),Documentary,"['Aaron Moorhead', 'Justin Benson', 'Sarah Adina Smith']"
162266,Polar Storm (2009),Action|Sci-Fi,"['Ben Foster', 'Billy Magnussen', 'Vicky Krieps']"
259947,Ethnic Notions (1986),Documentary,"['Andrei Mazga', 'Pablo Gavira', 'Sancho Javiérez']"
215911,Beastie Boys Story (2020),Documentary,"['Wade Allain-Marcus', 'Amy Aniobi', 'Ava Berkofsky']"
174753,Kino-pravda no. 21 - Lenin Kino-Pravda. A Film Poem about Lenin (1925),Documentary,"['Lily Ayers', 'Crystal Starr', 'Chili Pepper']"
239000,Never Kiss a Man in a Christmas Sweater (2020),Comedy|Romance,"['Philipp Hochmair', 'Johannes Allmayer', 'Maximilian Brückner']"
143523,Sleeping Giant (2015),Adventure|Drama,"['Bjarne Mädel', 'Katrin Wichmann', 'Leo Meier']"
162690,Cafe Romeo (1992),(no genres listed),"['Nicola Wright', 'Chelsea Greenwood', 'Sofia Lacey']"
47516,Material Girls (2006),Children|Comedy|Drama,"['Abhishek Bachchan', 'Kangana Ranaut', 'Anupam Kher']"
271739,The Invisible Thread (2022),Comedy|Drama,"['Arthur Wontner', 'Ian Fleming', 'Minnie Rayner']"
145420,An Angel for Satan (1966),Horror|Mystery,"['Yunhee Cho', 'Kwon Hae-hyo', 'Lee Hye-yeong']"
185665,WWE: You Think You Know Me? The Story of Edge (2012),Action|Documentary,"['Alice Braga', 'Gabriel Leone', 'Otávio Augusto']"
228769,This Emotional Life (2010),Documentary,"['Tonny Huurdeman', 'Annemieke Ring', 'Peter Ring']"
193241,Brokedown (2018),Thriller,"['Bogdan Dumitrache', 'Alexandra Borbély', 'Diána Magdolna Kiss']"
181901,Pluto's Sweater (1949),Animation,
127038,Matthew's Days (1968),Drama,['Denis Leary']
226602,7 Up and Me (2019),(no genres listed),"['Charles Bickford', 'Judith Allen', 'Richard Cromwell']"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,"['Evelyn Venable', 'Mary Morris', 'Anne Revere']"
185373,Muppet Guys Talking: Secrets Behind the Show the Whole World Watched (2017),Documentary,
219129,The Screaming Silent (2020),Drama|Horror,"['Oleg Ryba', 'Yevgeniy Ryba', 'Akhmed Sardalov']"
2229,"Pleasure Garden, The (1925)",Drama,"['Dennis Hopper', 'Peter Onorati', 'Finola Hughes']"
140535,Nesting (2012),Comedy|Horror|Romance,"['Richard Barthelmess', 'Ann Dvorak', 'Dudley Digges']"
193331,Последняя невеста Змея Горыныча (1978),Animation|Fantasy,"['Maria Klonaris', 'Katerina Thomadaki']"
149336,A Tale of Two Thieves (2014),Documentary,"['Shinya Tomita', 'Yui Fukuda', 'Wataru Uenoyama']"
291871,Ransomed (2023),Drama|Thriller,"['Ford Sterling', 'Fred Mace', 'Alice Davenport']"
279572,Stars at Noon (2022),Drama|Romance|Thriller,"['Larry the Cable Guy', 'Keith Ferguson', 'Peter Sohn']"
27221,Adrenaline Drive (Adorenarin doraibu) (1999),Comedy,['Joan LoLuo']
163276,The Forest (2011),Horror|Thriller,"['Stan Brakhage', 'Jane Wodening']"
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,"['Isabella Bartdorff', 'Hede Beck', 'Tjadke Biallowons']"
263839,Killing Eleanor (2020),Comedy|Drama,
142158,Return to Halloweentown (2006),Adventure|Children|Comedy|Fantasy,
258705,Cinderella Meets Fella (1938),Animation|Comedy,"['Jon Voight', 'Brenda Bakke', 'J.J. Johnston']"
116682,Decoder (1984),Horror|Mystery|Sci-Fi,"['Louis Gossett Jr.', 'Benjamin Gardner', 'Frank Kasy']"
157665,Flamenco at 5:15 (1983),Documentary,"['Frank Aletter', 'Joanna Barnes', 'William Beckley']"
230593,Deadly Little Secrets (2002),Thriller,"['Max Thommes', 'Vera Lengsfeld', 'Thomas Drake']"
119667,The Prophecy: Forsaken (2005),Fantasy|Horror|Thriller,"['Janet Agren', 'Francesca Romana Coluzzi', 'Franco Citti']"
143545,A Tale of Two Cities (1980),Animation|Drama|Romance,"['Sienna Guillory', 'Jessica Alexander', 'Ruby Stokes']"
76770,Steal This Film II (2007),Documentary,"['Zelda Adams', 'Toby Poser', 'Lulu Adams']"
153420,Days of Santiago (2004),Drama,"['Booboo Stewart', 'Nils Allen Stewart', 'Nancy Harding']"
155707,Wrecker (2015),Action|Horror|Thriller,"['Achouackh Abakar Souleymane', 'Rihane Khalil Alio', 'Youssouf Djaoro']"
212847,After Midnight (2020),Drama|Horror|Romance,"['Markus Habakukk', 'Sandra Ashilevi', 'Hilje Murel']"
237466,My Birthday Romance (2020),Comedy|Romance,"['Rabah Nait Oufella', 'Bilel Chegrani', 'Antoine Reinartz']"
156475,Ghosts on the Loose (1943),Comedy,"['Charli XCX', 'A.G. Cook', 'Sam Pringle']"
244738,Chasing Two Hares (2003),Comedy,
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,"['Ady Barkan', 'Cory Booker', 'Tracey Corder']"
158178,Too Soon to Love (1960),Drama|Romance,"['Yan Jin', 'Yanyan Chen', 'Li-li Li']"
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,"['Emma Dante', 'Alba Rohrwacher', 'Elena Cotta']"
117628,Donner Pass (2012),Horror,"['Rob Huebel', 'Ko Hawkes', 'Jerry Lambert']"
190639,Manny Lewis (2015),Comedy,['Leweton Cultural Group']
285669,Sex Files: Sexually Bewitched (2000),Fantasy|Romance,"['Kyle Derosiers', 'Sara Ball', 'John Popper']"
163138,Refrigerantes e Canções de Amor (2016),Comedy|Romance,"['Marie Everett', 'Jamie Costa', 'Hadrian Howard']"
187261,Knight-Mare Hare (1955),Animation|Children,"['Lee Chung-Ah', 'Hong Jong-hyun', 'Park Kyung-hye']"
141410,Racquet (1979),Comedy,"['Da Peng', 'Yan Liu', 'Lele Dai']"
125780,A Long Ride from Hell (1970),Action|Western,"['Tony Leblanc', 'José Luis López Vázquez', 'Paquito Cano']"
156208,Smoky (1966),Western,
42550,A Run for Your Money (1949),Comedy,"['Brock Lesnar', 'Kurt Angle', 'Steve Austin']"
134071,No Path Through Fire (1968),Drama|War,"['Pierce Brosnan', 'Sam Hardy', 'Hannah Herman']"
157999,Miles Electric - A Different Kind Of Blue (2004),Documentary,"['Renato Pozzetto', 'Giovanna Ralli', 'Françoise Fabian']"
192811,The White Dawn (1974),Adventure|Drama,"['The Beatles', 'George Harrison', 'John Lennon']"
220502,LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat (2017),Animation|Children|Sci-Fi,"['Adèle Exarchopoulos', 'Alexandre Perrier', 'Mara Taquin']"
171397,Gülen Gözler (1977),Children|Comedy|Drama,"['Kenneth MacDonald', 'Jane Thomas', 'William H. Strauss']"
486,Life with Mikey (1993),Comedy,"['Jennifer Lopez', 'Owen Wilson', 'Maluma']"
185637,Crítico (2008),Documentary,"['Jane Birkin', 'Gérard Jugnot', 'Sami Frey']"
26719,Cadence (1990),Drama,"['Afa Anoai', 'Steve Austin', 'Doug Basham']"
73386,Staten Island (2009),Crime|Drama,"['Ava Michelle', 'Griffin Gluck', 'Sabrina Carpenter']"
455,Free Willy (1993),Adventure|Children|Drama,"['D&apos;Jal', 'Sarah Perles', 'Pierre Azéma']"
117310,Aashiqui 2 (2013),Drama|Musical|Romance,"['Hiromi Okamoto', 'Yutaka Hayashi', 'Osamu Tsuruoka']"
191223,The Tomorrow Man (2002),Sci-Fi|Thriller,"['Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe']"
178477,On the Beach at Night Alone (2017),Drama,"['Sam Claflin', 'Remmie Milner', 'Antonia Clarke']"
194172,The Lost Empire (1984),Action|Adventure|Comedy|Drama|Horror,"['Arctic Monkeys', 'Jamie Robert Cook', 'Matt Helders']"
225593,Fumerie d'opium (1901),Documentary,"['Irène Jacob', 'Krzysztof Kieslowski']"
154272,Becoming Mike Nichols (2016),Documentary,
192,The Show (1995),Documentary,"['Channing Tatum', 'Ryder McLaughlin', 'Aavi Haas']"
220068,Eric Andre: Legalize Everything (2020),Comedy,"['Miranda Nieman', 'Hayley Sunshine', 'Scott Hale']"
231675,Family Prayers (1993),(no genres listed),"['Joey King', 'Kyle Allen', 'Kim Dickens']"
100138,"Simple Life, A (Tao jie) (2011)",Drama,"['Demet Özdemir', 'Sükrü Özyildiz', 'Atakan Çelik']"
134823,Freedom (2014),Children|Drama,"['Maxime Dumontier', 'Chloé Bourgeois', 'Maxime Bessette']"
142529,"Killing Is My Business, Honey (2009)",Comedy|Crime,"['Brett Benowitz', 'Bo Burnham', 'Dane Kevin Cook']"
210739,The Taste of Violence (1961),Western,"['Dane Kevin Cook', 'Chris LaFon', 'Susan LaFon']"
34579,"24th Day, The (2004)",Drama|Thriller,"['Hazel Doupe', 'Carolyn Bracken', 'Ingrid Craigie']"
26429,Love at First Bite (1979),Comedy|Horror|Romance,['Bear Grylls']
120284,Rocks in my Pockets (2014),Animation|Comedy|Drama,"['David Suchet', 'Maria Schneider', 'Reinhard Glemnitz']"
27857,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance,['Federica Pellegrini']
192479,Avicii: True Stories (2017),Documentary,"['Robert Knepper', 'Lou Stassen', 'Polina Nioly Pushkareva']"
139181,Taste of Killing (1966),Western,"['Tom Hughes', 'Laura Haddock', 'Dianna Agron']"
146110,Padosan (1968),Drama|Romance,"['Kenny Leu', 'Ciara Renée', 'Fiona Fu']"
236751,Touched by a Killer (2001),Crime|Drama,"['Angela Cole', 'Joelle Westwood', 'Miranda Brothers']"
201334,Bucking Broadway (1917),Western,"['Tilda Swinton', 'Carleigh Spence']"
134306,What a Carve Up! (1961),Comedy|Horror|Mystery|Thriller,
116901,Ambition (2014),Sci-Fi,
262747,I'll Name the Murderer (1936),Comedy|Crime,"['Donald Trump', 'Lester Holt', 'Maria Bartiromo']"
135979,Next Avengers: Heroes of Tomorrow (2008),Action|Animation|Children|Sci-Fi,"['Will Hay', 'Claude Hulbert', 'Felix Aylmer']"
204486,A Trip to Jupiter (1909),Fantasy|Sci-Fi,"['Asa Butterfield', 'Gwendoline Christie', 'Ariane Labed']"
100,City Hall (1996),Drama|Thriller,"['Earl Cave', 'Nick Cave', 'Andrew Dominik']"
43832,"Call of Cthulhu, The (2005)",Horror|Thriller,"['Anthony Brandon Wong', 'Reece Noi', 'Ana Maria Belo']"
93939,Café de Flore (2011),Drama,"['Conrad Anker', 'Alex Lowe', 'Jennifer Lowe-Anker']"
141371,"Hard Revenge, Milly (2008)",Action|Horror|Thriller,"['Sheng Fu', 'Shirley Yu', 'Susan Yam-Yam Shaw']"
230589,All of My Heart: The Wedding (2018),Romance,"['Jeremy Irons', 'Alicia Vikander', 'Khalid Abdalla']"
201775,Rattlesnakes (2019),Thriller,"['Don Wilson', 'The Surfrajettes', 'Nicole Damoff']"
79912,Accident (Yi ngoi) (2009),Thriller,"['Lee Hye-yeong', 'Kim Min-hee', 'Seo Younghwa']"
87173,Turbulence 2: Fear of Flying (1999),Action|Thriller,"['Nof Atamna-Ismaeel', 'Shlomi Meir', 'Ali Khattib']"
260851,Hillsborough (2014),Documentary,['Terry Bradshaw']
146441,Cinema: A Public Affair (2015),Documentary,
267546,Engaging Father Christmas (2017),Drama|Romance,"['Ingmar Bergman', 'Karin Bergman']"
143539,Titanic at 100: Mystery Solved (2012),(no genres listed),"['Winston Hibler', 'Mogens Lind']"
6556,"Sea Is Watching, The (Umi wa miteita) (2002)",Romance,"['Enrique Piñeyro', 'Mercedes Morán', 'Alejandro Awada']"
155215,Das Stundenhotel von St. Pauli (1971),Crime,"['Brittany Ashworth', 'Ben Lamb', 'Louis Boyer']"
132608,Barbecue (2014),Comedy,"['Kay Armatage', 'Cameron Bailey', 'Mathilde Bonnefoy']"
149504,Akko's Secret (2012),Comedy|Fantasy|Romance,"['Noorrulhoda Shirbad', 'Hamid Shirzai']"
5311,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,"['Turk Cekovsky', 'Debi Chaney', 'Terry TenBroek']"
164987,Drei Mann in einem Boot (1961),Comedy,"['Cooper Raiff', 'Dakota Johnson', 'Evan Assante']"
194616,The Quest of Alain Ducasse (2017),Documentary,"['Rhiannon Aarons', 'Rosanna Arquette', 'Raja Bhattar']"
207283,Sunk into The Womb (2013),Crime|Drama|Thriller,"['Troye Sivan', 'Viveik Kalra', 'Brianne Tju']"
225743,Anyone Home? (2018),Horror,"['Karl Bertelmann', 'Sean Burgoyne', 'Kadrolsha Ona Carole']"
207572,Tajemství staré bambitky (2011),Children,"['Kevin Dillon', 'Bruce Willis', 'Frank Grillo']"
1352,Albino Alligator (1996),Crime|Thriller,"['Clare Foley', 'Tony Todd', 'Jason Alan Smith']"
130858,"Guru, The Mad Monk (1970)",Horror,['Walt Disney']
2412,Rocky V (1990),Action|Drama,"['Gallen Lo', 'Yinyue Liao', 'Bingxiang Wang']"
262003,Anatomy 2 (2003),Horror|Thriller,"['Purv Pullen', 'Walt Disney', 'Marcellite Garner']"
176597,Täällä Pohjantähden alla (1968),(no genres listed),"['Larry Steers', 'Walt Disney', 'Marcellite Garner']"
212715,Shanghai 13 (1984),Action,"['Walter Huston', 'Kay Francis', 'Kenneth MacKenna']"
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,"['Ed Morrone', 'Crash Buist', 'Tony Todd']"
141084,La voglia matta (1962),Comedy|Drama|Romance,"['Jeremy London', 'Tyler Christopher', 'Jamison Jones']"
93628,Family Meeting (2007),Documentary|Musical,"['Tomasz Zietek', 'Sandra Korzeniak', 'Jacek Braciak']"
201092,That's My Baby! (1984),(no genres listed),"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri']"
116014,Rage (1972),Drama,"['Bassant Ahmed', 'Basmala Elghaiesh', 'Hussein Ghanem']"
182791,Il padre d'Italia (2017),Drama,"['Aldo Bueno', 'Amanda Dourado', 'Nathally Fonseca']"
157442,L'opéra de quat'sous (1931),(no genres listed),"['Eloi Christ', 'Julia Hartmann', 'Cosima Henman']"
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,"['Brian Bennett', 'Kathleen Bremner', 'Paul Bremner']"
82911,"Cowboy and the Lady, The (1938)",Comedy|Drama|Romance|Western,"['Glen Tickle', 'Tristan Miller']"
197451,Anna's War (2018),Drama,['Georges Méliès']
174439,Orange Sunshine (2016),Documentary,"['David Attenborough', 'Sean Carroll', 'Craig Childs']"
193743,Sunshine Girl and The Hunt For Black Eyed Kids (2012),Adventure|Horror|Thriller,"['Paul Burke', 'Carol Lynley', 'Martha Hyer']"
227991,Dirtbag: The Legend of Fred Beckey (2017),Documentary,
138446,Come il vento (2013),Drama,"['Stan Laurel', 'Oliver Hardy', 'Russell Custer']"
219222,Marfa Girl 2 (2018),Drama,"['Judee Tan', 'Johnny Ng']"
141874,The Adventures of Buratino (1975),Adventure|Children|Fantasy,"['Filippo Timi', 'Francesco Scianna', 'Francesco Gheghi']"
27292,Chasing Sleep (2000),Horror|Thriller,"['Pantea Panahiha', 'Mohammad Hassan Madjooni', 'Rayan Sarlak']"
137369,Success Is the Best Revenge (1984),(no genres listed),['Dranem']
216685,Fabulous! The Story of Queer Cinema (2006),Documentary,['Juliet Berto']
265614,Death Valley (2021),Action|Horror,"['Prabhas', 'Pooja Hegde', 'Bhagyashree Patwardhan']"
152928,La cartomancienne (1932),(no genres listed),"['Teodor Corban', 'Marin Grigore', 'Irina Radulescu']"
247952,The Priest (2021),Drama|Horror,"['Sydney Tafler', 'Barbara Murray', 'Patricia Owens']"
176345,One Piece: The Movie (2000),Action|Adventure|Animation|Comedy|Fantasy,"['Rajkummar Rao', 'Bhumi Pednekar', 'Chum Darang']"
127583,Chuck Norris vs Communism (2015),Documentary,"['Diego Abatantuono', 'Frank Matano', 'Alessandro Betti']"
169746,Humans vs Zombies (2011),Comedy|Horror|Sci-Fi|Thriller,"['Mantas Janciauskas', 'Lyja Maknaviciute', 'Andrzej Chyra']"
188207,Cold War (2018),Drama,"['Mia Goth', 'Jenna Ortega', 'Brittany Snow']"
258047,Malliswari (2004),Comedy|Romance,"['Cate O&apos;Connor', 'Perri Cummings', 'Shanon Kulupach']"
230389,2020 (2020),Documentary,"['John Agar', 'Francine York', 'Jeff Alexander']"
202357,A Brother (2018),Drama|Romance,"['Javier Bardem', 'Elena Anaya', 'Carlos Bardem']"
210365,Fallen Angel (1981),Drama,"['Hugo', 'Sririta Jensen', 'Paula Taylor']"
27759,"Book of Fate, The (Kohtalon kirja) (2003)",Action|Horror|Sci-Fi|War|Western,"['Susan-Kate Heaney', 'Elizabeth Kankiewicz', 'Wesley Kimmel']"
230271,SUS (2010),Drama,"['Evalyn Knapp', 'Chick Chandler', 'Berton Churchill']"
74263,Dangerous (1935),Drama,['Mae Questel']
89668,Pathetic Fallacy (Ajantrik) (1958),Drama,"['Billy Murray', 'Mae Questel']"
241566,Hornblower: Retribution (2001),Adventure|Drama,"['Adam Ali', 'Svetlana Yancheva', 'Pietro Ciciriello']"
157077,The Garden of Sinners - Chapter 4: garan-no-dou. (The Hollow Shrine) (2008),Animation,"['Knox Gibson', 'Hanneke Talbot', 'Justin Mader']"
6559,Little Giants (1994),Children|Comedy,"['Elena Heuzé', 'Nia Sondaya', 'Bethany Michelle Curry']"
81690,Ploy (2007),Drama,"['Jasmine Cephas Jones', 'Genesis White', 'Lance Gross']"
7773,"Bang, Bang, You're Dead (2002)",Drama,"['Taye Diggs', 'Jessica Uberuaga', 'Michael Madsen']"
128630,Welcome Home Brother Charles (1975),Action|Thriller,"['Jon Batiste', 'Daniel Clarke Bouchard', 'Measha Brueggergosman']"
146236,Jeet (1996),(no genres listed),"['Katya Zamolodchikova', 'Trixie Mattel', 'Fena Barbitall']"
125902,Seven Alone (1974),Children|Drama,"['Noomi Rapace', 'Jakob Oftebro', 'Dar Salim']"
107359,What If... (An...) (2012),Drama|Romance,"['Jeff Delauter', 'Sophie Ellsberg', 'Lee Pender']"
1940,Gentleman's Agreement (1947),Drama,"['Leonardo Sbaraglia', 'Benjamín Otero', 'Luis Luque']"
241904,Bobby Sands: 66 Days (2016),Documentary,"['Nivin Pauly', 'Shashank Arora', 'Sanjana Dipu']"
80870,Dark House (2009),Horror|Thriller,"['Jean Carignan', 'Robert Charlebois', 'Jean Chrétien']"
213373,A Taste Of Ink (2017),Drama,"['Gabrielle Union', 'Zach Braff', 'Erika Christensen']"
89983,Robot (2010),Action|Comedy|Musical|Sci-Fi,"['Alison Sweeney', 'Victor Webster', 'Lacey Chabert']"
7475,Raid (2003),Action|Crime|Drama|Thriller,"['Samuel Labarthe', 'Jean-Paul Bordes', 'Mickaël Chirinian']"
131058,Santa's Apprentice (2010),Animation|Children,"['Ryan Kwanten', 'David Field', 'Michael Chan']"
53476,"Iceberg, L' (2005)",Comedy,"['Amandla Stenberg', 'Maria Bakalova', 'Myha&apos;la']"
84799,"Asphyx, The (1973)",Horror|Sci-Fi,"['Champa', 'Raisul Islam Asad', 'Sunetra Banerjee']"
117624,Don't Give Up the Ship (1959),Comedy,"['Ray Winstone', 'Vic Armstrong', 'Ray Austin']"
3103,Stanley & Iris (1990),Drama|Romance,"['Catherine Cohen', 'Henry Koperski']"
57843,Rise of the Footsoldier (2007),Action|Crime|Drama,"['Drew Waters', 'Vanessa Evigan', 'Sam Ashby']"
76533,Dear Me (2008),Comedy|Romance,"['Harald Hagegard', 'Kristina Nadler', 'Desmond O&apos;Keeffe']"
166834,Missing Witnesses (1937),Crime|Drama,"['Victoria Wood', 'David Threlfall', 'Christopher Harper']"
124653,She Couldn't Say No (1954),Comedy|Drama,"['Maryam Hassouni', 'Nasrdin Dchar', 'Vincent Banic']"
192205,I'm Not Just Going to Do What Kurosaki kun Says (2016),Comedy|Romance,"['Ari Irham', 'Nikita Willy', 'Rachel Amanda']"
37375,Kitty Foyle (1940),Drama|Romance,"['Gil Gerard', 'Bernard Fredericks', 'Michael Caden']"
150941,Trouble (2005),Thriller,"['Mark Wahlberg', 'Mel Gibson', 'Jacki Weaver']"
85319,Mandabi (The Money Order) (1968),Drama,"['Poppy Delevingne', 'Chad Michael Collins', 'Casper Van Dien']"
70831,Krakatoa: The Last Days (2006),Documentary|Drama,"['Victor Henry', 'Susan George', 'Jack Shepherd']"
7622,"Midnight (Primeiro Dia, O) (1998)",Drama,"['Nao Okabe', 'Anne Ogawa', 'Hyunri']"
229291,Call Mom! (2019),Comedy,['Mike Epps']
79045,We Stand Alone Together (2001),Documentary,"['Naomi Watts', 'Billy Howle', 'Denis O&apos;Hare']"
223250,The Caterpillar Wish (2006),(no genres listed),"['Mena Suvari', 'Jaleel White', 'Miles Mussenden']"
208641,Halston (2019),Documentary,"['Noni Hazlehurst', 'Colin Friels', 'Alice Garner']"
202699,Zoo (2019),Comedy|Drama|Horror|Romance,"['Fatma Girik', 'Izzet Günay', 'Oya Peri']"
157017,This Side of Heaven (1934),Comedy|Drama|Romance,"['Aoi Koga', 'Akira Sekine', 'You Taichi']"
172125,Dark Exorcism (2015),(no genres listed),"['Pål Sverre Hagen', 'Ingrid Bolsø Berdal', 'Ine F. Jansen']"
116157,Electronic Labyrinth THX 1138 4EB (1967),Sci-Fi,"['Miah Madden', 'Elias Anton', 'Jenny Wu']"
205140,Kuroido Goroshi (2018),(no genres listed),"['Mlle. Bodson', 'Manuel', 'Georges Méliès']"
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller,"['Reg Lewis', 'Margaret Lee', 'Luciano Marin']"
163929,By Hook or by Crook (2001),Crime|Drama|Romance,"['Markus Freistätter', 'Gerti Drassl', 'Mario Canedo']"
282225,Aliki My Love (1963),Comedy|Romance,"['Dirk Bogarde', 'George Chakiris', 'Susan Strasberg']"
227745,I Dream Too Much (2016),Comedy|Drama,"['Cole Sprouse', 'Zach Braff', 'Peter Woodward']"
141946,Meru (2015),Action|Adventure|Documentary,"['Payman Maadi', 'Mina Sadati', 'Minoo Sharifi']"
80267,Comrade X (1940),Comedy|Drama,"['Don Cox', 'Allen Ginsberg', 'Fred Hampton Jr.']"
233955,A Son (2020),Drama,
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,['Pippa Scott']
208016,Bad at Dancing (2015),Comedy|Drama,"['Miska Haakana', 'Jussi Puhakka', 'Juhani Laitala']"
1322,Amityville 1992: It's About Time (1992),Horror,"['Daniel Ionescu', 'Maria Ploae']"
190375,Sweet Inquest on Violence (1982),(no genres listed),['Alexandra Posadzki']
159662,Premonition (1972),Horror,"['Jai Koutrae', 'Stacey Edmonds', 'Az Jackson']"
152864,Cousin Jules (1972),Documentary,"['Yul Brynner', 'Richard Widmark', 'George Chakiris']"
189267,Puppylove (2013),Drama|Romance,"['Pierfrancesco Favino', 'Miriam Leone', 'Giulio Base']"
196687,Air Strike (2004),Action|Adventure|Thriller|War,"['Guillermo Francella', 'Peto Menahem', 'Romina Fernandes']"
165877,The Dark Stranger (2016),Animation|Drama|Horror|Thriller,"['Ivor Davis', 'Jeff Guinn', 'Dianne Lake']"
200956,Warfighter (2018),Action|Drama|Romance,"['Sul Kyung-gu', 'Lee Sun-kyun', 'Jeon Bae-soo']"
212092,El crack cero (2019),Drama|Thriller,"['Ken&apos;ichi Hagiwara', 'Sayoko Ninomiya', 'Masako Yagi']"
288013,Nightmare (1961),Drama|Mystery|Thriller,"['Daniel O&apos;Reilly', 'Kenzie Sconce', 'Sarah Dorothy Little']"
163050,Desperate Man Blues (2003),Documentary,"['Kimika Yoshino', 'Miho Kanno', 'Shu-Ma']"
204554,A Life at Stake (1955),Drama,"['Raviv Ullman', 'Dallas Page', 'Talan Torriero']"
177217,A Kid (2016),Drama,"['Timothy Bottoms', 'Twiggy', 'Robert Morley']"
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,"['Kokone Hamada', 'Aya Ueto', 'Kayoko Kishimoto']"
249492,Barbie & Chelsea the Lost Birthday (2021),Animation,"['Kim Hyun-sung', 'Kim Gyu-ri', 'Pang Eun-jin']"
153772,Dus Kahaniyaan (2007),Drama,"['Takashi Sorimachi', 'Tsutomu Yamazaki', 'Kankurô Kudô']"
278296,Code Name: Emperor (2022),Action|Crime|Thriller,"['Naomi Achternbusch', 'Tom Lass', 'Clara Schramm']"
2375,"Money Pit, The (1986)",Comedy,"['Yutaka Matsushige', 'Tôko Miura', 'Machiko Ono']"
100423,"Rage, The (2007)",Horror|Sci-Fi,"['Edvard Hægstad', 'Ingrid Viken', 'Terje Ranes']"
